0.000000000000000000e+00,1.092132834724789114e-02,2.518599091781398291e-02,3.581351685867271983e-02,8.207120819800114986e-02,1.312293293520194748e-01,2.456075338524540963e-01,2.322799052068620085e-01,3.859661279528964761e-01,4.676847318393360653e-01,6.192662243895002971e-01,6.152091385528279943e-01,7.090524839197915874e-01,9.740019375951775027e-01,1.125008552202531931e+00,1.273528079584195671e+00,1.653344424884704678e+00,1.514528208907261364e+00,2.187091921234533221e+00,1.852185066368331468e+00
5.773865517721376824e-04,7.205187336666539315e-03,4.839963508946377307e-02,5.777792217940418834e-02,1.166482255765700499e-01,2.106689099752025174e-01,1.754523700632640293e-01,3.229886107139077200e-01,3.853579203714365686e-01,3.981823898483233815e-01,4.941645238172279186e-01,5.730210788768067554e-01,7.555151682175569317e-01,9.691213487632668322e-01,1.161478272638851506e+00,1.379098066467428163e+00,1.499075202238963067e+00,1.748828622678374023e+00,1.670048645735728421e+00,1.948639082542563239e+00
2.065989879374154764e-02,3.472413002872074689e-02,5.735281228643551027e-02,8.649142989602512377e-02,4.969698140656418628e-02,1.571457241905550306e-01,1.953142771854328164e-01,3.991719791703636777e-01,2.636803087725404504e-01,5.264673710514118365e-01,4.755090621045721111e-01,7.094684494200836911e-01,7.654910142513592364e-01,9.237884743433312229e-01,1.221293288926887266e+00,1.381173960590228456e+00,1.215880815637602641e+00,1.696409481630343663e+00,1.801756988853153496e+00,2.019907041387083435e+00
3.725447614577167416e-02,7.972989116175002722e-02,9.362289631849594895e-02,1.182672181118002291e-01,1.059329644783886387e-01,1.576383554629832706e-01,2.198725540634605402e-01,3.435296014427333677e-01,4.299839155303943339e-01,5.290941317478975447e-01,5.262714186761799917e-01,7.447211913868593269e-01,7.769352266064087909e-01,8.924513110807437144e-01,1.064457646550766023e+00,1.160751187024882336e+00,1.607916752201893562e+00,1.499680743479683498e+00,2.208339271126787740e+00,2.160664813654090466e+00
8.654754121055059646e-02,8.028736442211409363e-02,1.301100976811591092e-01,1.615003846560311984e-01,2.550706343102966400e-01,3.239076620243827032e-01,2.922753881955458266e-01,4.089271844536609968e-01,4.057983756155077448e-01,5.196868321883993946e-01,8.544584661084653199e-01,6.845702323946472045e-01,9.397546591399672522e-01,1.259590901869403146e+00,1.172858858037223007e+00,1.352834528266845693e+00,1.636215499921211070e+00,1.865718855290566358e+00,2.021880998807935814e+00,2.121817362681815755e+00
1.250214710084130987e-01,1.679586660079186722e-01,1.790793576524648267e-01,2.254094494761176293e-01,2.438772175349655791e-01,2.735145720404486003e-01,4.155616699018711557e-01,3.501361858990183484e-01,4.475719324507483332e-01,7.160944319014662662e-01,6.438951774695825803e-01,8.641565113670681697e-01,1.097925134094426936e+00,9.850946667220114028e-01,1.108354834769663677e+00,1.360333500788268868e+00,1.516880719312403647e+00,1.831908146324525033e+00,1.974375693699780721e+00,2.351238753785399815e+00
1.540600104026490225e-01,2.652264329029982992e-01,2.252207919899545385e-01,2.566545815732140801e-01,1.293602070550271543e-01,2.878510136756218252e-01,3.508720722521656565e-01,4.864440590737479919e-01,6.582326262758783075e-01,6.263117475498378717e-01,6.822420127520684163e-01,9.369873125938062985e-01,1.091927771573333317e+00,1.175674131685106039e+00,1.414292378420036300e+00,1.621767501005132450e+00,1.496155026525427756e+00,1.669926842270059719e+00,2.185976857592572209e+00,2.746144252741003822e+00
2.838356647050118697e-01,2.886751675153108598e-01,2.682485958275744320e-01,3.667351903969010007e-01,2.642485682389653090e-01,4.254424447808161092e-01,3.839287865944792100e-01,5.227812079269718026e-01,5.730170400538823205e-01,8.594210724970793303e-01,7.149699328907213047e-01,1.031856631679018754e+00,1.295937017203585784e+00,1.146101908619485910e+00,1.600148146623590506e+00,1.692417911163879518e+00,1.514173550593219453e+00,1.857150113901413713e+00,1.836107267653743103e+00,2.405665137711814339e+00
4.106413087999952749e-01,3.511610210593883452e-01,2.846837584867271675e-01,4.550571343986991590e-01,5.071438464721534922e-01,5.308521871487229538e-01,5.287157809216298521e-01,7.533170516130355265e-01,7.680458020772057415e-01,8.472249612990861989e-01,1.185570817402219479e+00,1.035955238923432553e+00,1.565063141183190343e+00,1.367134759468404459e+00,1.438411034665006749e+00,1.810607349849586933e+00,1.712864975637538700e+00,2.018157686282768370e+00,2.327762262641234869e+00,2.398496860759396387e+00
4.385719612385083344e-01,4.827767500244110055e-01,3.594585747642227713e-01,5.430474596028952439e-01,6.197970772332938028e-01,8.012837409524988797e-01,5.594689286129681527e-01,8.229893103951182454e-01,7.045921039625827609e-01,9.873823180997567395e-01,9.398397205033204305e-01,1.010114019660522278e+00,1.303071334561651584e+00,1.409670781300825571e+00,1.705525822746220443e+00,1.819913766423012058e+00,1.846368450133756056e+00,2.138147290991916805e+00,2.094056882328791946e+00,2.461319123007026821e+00
