-1.515906044557581173e-03,5.753200005691172774e-04,-1.278265859912735853e-03,-2.231558079367094733e-03,-1.727004581698668266e-03,-3.840248452805211394e-03,1.562127831094220910e-04,-3.906358989320843529e-03,-1.994420675783541326e-03,9.458824606224387321e-04,4.819589803360276731e-03,3.842494150848148760e-03,-4.604079493546845391e-03,2.581923845657416346e-03,-1.375429546646800370e-03,-1.360811071209932881e-03,-9.270734267166097931e-04,-1.268332674192744654e-04,-4.855829274849362762e-03,7.028395398266096966e-03
-3.202518411177771203e-03,-2.496286412737440483e-03,-1.963426474348364294e-03,2.388870198824835037e-03,-5.761602898452417715e-03,-4.569626919619357470e-03,-5.835526490244063828e-03,2.109832799017436703e-03,3.321311004730085649e-03,3.406832522722056441e-03,6.670706176246292505e-04,-1.068942226429169928e-03,3.950599940694902133e-03,-1.288094378387966621e-03,1.465726602982215252e-03,-7.034625320272502175e-03,-1.555379096433370367e-03,1.719823457207038169e-03,-3.305339501082777721e-03,1.205698267445150934e-03
-3.387644203497950680e-03,-6.727262492783079662e-04,2.508540805673190998e-04,-3.786929498716434979e-03,-2.432677036564164300e-03,-4.145734699406745070e-03,5.656321364066071306e-03,7.102973845380220093e-04,-3.437750472964351545e-04,2.250623118225319281e-04,3.697359880460094478e-03,-3.511389746896944209e-03,3.100616983757930201e-03,-5.701902070572667514e-03,2.618323175950602703e-03,1.431772880989142958e-03,4.753504849704203242e-03,3.156779644494227266e-03,-2.268807798432479709e-04,2.714981505486753141e-03
3.689062873661760888e-03,1.059615552713330695e-03,4.237730486851834337e-03,-2.629592451830249471e-03,-6.062587291049112252e-03,-3.296052580475552010e-03,-8.100591791468514727e-03,-4.403809820105337438e-04,-1.489317097354533924e-03,-2.195830784512244407e-04,-2.550006794117464122e-03,3.494536826346314635e-03,-1.927755494884220372e-03,2.921799782730008076e-03,7.374247124489521346e-04,8.326024401674463234e-04,1.487146883664494830e-03,1.248755324284295427e-03,-1.910309490026974519e-03,6.921800547026795911e-04
-5.078502879609836720e-03,-5.178268151927131226e-04,-1.084217834506380615e-03,-1.041813099338526494e-03,1.835517482771991489e-03,-6.409381645138126967e-04,-2.577806053979766164e-03,-7.131382671907700831e-03,-5.503532573806238851e-03,5.288220927664262841e-03,3.434818030357054183e-03,7.805695616939392449e-04,-4.845644273159418342e-03,2.070156893210918503e-03,5.195274407027207671e-03,-7.081860989067509035e-03,-3.457830214853257426e-03,-1.375913151492371258e-03,1.423334023757519013e-03,6.833654063157929177e-03
-2.295133096083794982e-03,6.287311417766210803e-03,-3.322472818249050256e-04,-1.003311716139090523e-03,-1.907364835016210625e-04,3.429024716369304289e-03,7.739756694917214463e-03,3.139707570663764335e-03,1.584244669859033320e-03,-2.624825621127712966e-03,1.746040989283657299e-03,-7.650622956466058850e-04,-2.389149332266482691e-03,7.005465469876223216e-04,-1.475321188264658561e-03,-3.667335260217629428e-03,3.655541657770030716e-03,6.260037846354777691e-04,1.334960207899162782e-03,4.385350594375993618e-04
3.391678936042663052e-03,-5.416584415748488916e-03,7.745955505104706006e-03,3.633498624096465242e-03,-4.199674114750149082e-03,-7.512495796771693005e-03,-6.681878148954616473e-03,-7.952743485263710690e-04,2.048693715168080007e-03,2.488923711098853502e-04,1.439039768495700700e-03,-3.270004907067880625e-04,6.228730166144138408e-03,-2.296395664099435286e-03,-6.194324534154312329e-04,-3.814622892142788615e-03,2.357762680173392227e-03,5.084084601475933295e-04,1.463536874121470826e-03,-2.198853955388127297e-03
9.256639537511520202e-04,8.514352426972479279e-03,-3.617697294920413191e-03,3.418509359887484961e-03,-5.753937842322704409e-03,-4.931558859619569052e-03,1.734791927522856547e-03,-8.277331576769617061e-03,1.913640131674308048e-03,-5.889120652095391865e-05,-4.648461543212974167e-03,1.758847482148057171e-03,2.470589021981413683e-03,-2.740035158713096525e-03,6.491648486244151750e-03,-3.445396309639667948e-03,-7.570317367419815728e-04,-1.186913199324029665e-03,-2.919219032156323418e-03,2.320096194146543250e-03
3.004108484508330717e-03,-3.715774129372676881e-03,-5.609119472700023305e-03,2.275522139862265307e-03,-3.482977317910247554e-03,-2.118037399364593176e-03,-4.543401435137130184e-03,-1.820112490200060914e-03,-2.095361970530955527e-03,-6.043708771610241913e-03,-2.253903103287718031e-03,-2.685098466954665818e-03,1.707233645819708316e-03,-4.095911114156594590e-03,-4.646597034180572142e-03,1.906682873740657338e-03,2.553875282049263007e-03,-6.772763872900246880e-04,4.802405860010964395e-03,1.672008309874728526e-03
1.787636951854441186e-04,-8.893745983958982210e-04,5.468895097172974187e-03,2.623785737479879254e-03,4.610031598080877903e-03,1.077745564823916983e-03,-3.364429534445448344e-03,-3.753587667084208254e-04,-3.363074492013279695e-03,2.478168236999578160e-03,-1.461494795611807153e-03,2.446514887394387033e-03,-2.405605268716361125e-03,-2.777901229842821580e-03,4.365392533003209334e-04,6.074210552212773798e-03,1.864030128724619316e-03,5.500857316087702509e-03,-1.541679319575229570e-04,6.133455575676652512e-03
-1.950137897044797392e-03,8.408419970687997522e-04,-3.391272142891989770e-03,4.885094239867499542e-03,3.291837352506392280e-03,3.062988136433304320e-03,1.403520969721380567e-04,2.958572688736315834e-03,6.800316191812759946e-03,-4.132446115625022266e-03,6.541524264664685950e-03,1.564670431869565493e-03,3.312083634297801737e-03,1.292551424622639640e-03,-1.285295229199684072e-03,6.555567075770470402e-04,1.587390795083663125e-03,2.535803379159531565e-03,-2.658206898712464454e-04,2.786527364979497052e-04
2.410596491857726949e-03,3.112541302589789949e-03,-2.833427719500358072e-03,-3.213614640486011286e-04,-8.914445013201942585e-04,-3.721266908993046615e-03,3.350874267797277189e-03,-3.136746731931584070e-03,-2.968949027255558945e-04,3.008768449860090032e-04,2.040569445044678517e-03,3.202870617667460170e-03,1.538735033276272205e-03,3.084936598623449350e-03,1.438718177661793551e-03,1.114634059098056074e-02,-1.586209537914311934e-04,1.853789385847304412e-03,-1.691231153306726543e-03,4.938406101353541230e-03
2.087366312657720682e-03,-1.791862606139346800e-03,2.028478204266240432e-03,1.255788004567329023e-03,7.213310294170472391e-03,-2.682438029399466031e-03,5.594293283033576576e-04,-2.521362971089106345e-03,2.588345966861811676e-03,-8.249137814759998320e-04,1.584565584564435938e-03,-3.840331028595903636e-03,4.650695192959118131e-03,6.049188942288683327e-03,1.087052500279552317e-02,1.481608533385165606e-03,-2.258941003131297726e-03,-1.350703197821247854e-03,-3.470404163101238094e-03,-2.207981037554014939e-03
8.025527651943515847e-03,-5.945706297165087063e-03,3.727418752557176869e-03,-4.785477886018788506e-04,4.675572666394635889e-03,-5.208552081603489564e-04,-9.883736509190554909e-04,-3.476786071863566686e-03,1.137558493554083772e-03,-2.744832615905683226e-03,-1.424217899127673548e-03,1.286286881724455150e-03,-3.238675586156333427e-03,8.753122035751008390e-05,-4.321340129706497182e-03,6.497509134544082743e-03,7.985935676898606173e-04,3.048679417559916650e-03,9.950013149292551151e-04,4.120335803406384965e-03
2.545645896898345983e-05,9.587663854173739076e-04,9.724773590586192288e-04,5.816423567274809411e-04,-7.875192368638882917e-06,2.050018493372222656e-03,3.636736533562236716e-03,-1.323848851328383522e-03,5.661566168151147341e-03,2.486774724874061572e-03,-3.889435688229416280e-03,4.680816754263409513e-03,-1.572749713842351137e-03,5.177315387521177516e-03,-9.565961492930556611e-04,-3.819354830614416722e-03,1.015885028851190759e-03,3.838873623836824888e-04,-4.930410104952237527e-03,4.489267187311190774e-03
-2.088574022443796113e-03,-1.194520945786697354e-03,-6.389618259185654396e-03,-3.790640928321134875e-03,-3.706050673949494532e-03,-3.985384385776755177e-04,-5.989865911461720802e-04,-1.806499474231429989e-03,4.886328778078315865e-03,3.911078353563602131e-03,-1.055797336639307388e-03,2.346462796302751282e-03,-4.492676094578254217e-03,-8.034525641193849578e-04,1.776882900465736508e-03,2.938993392957303837e-03,-1.330654716068528599e-03,1.278790114644761918e-03,-7.175353579114437594e-03,-2.583510282210632700e-03
3.843357201457745821e-04,5.448984009429688399e-03,2.377288936408735245e-04,-2.926697995460951756e-03,1.175222501224227993e-03,1.157101709778850501e-03,-3.352641451559207949e-03,-3.854485829060720842e-04,-1.166876950992606779e-04,-1.192516027263962591e-03,2.579961273210302445e-03,-3.476430547835219435e-03,4.617589909249052854e-03,1.485809540247432121e-03,7.661426431462478419e-03,-4.684418009936637539e-04,-4.962897725774195919e-04,-1.073416843332708351e-03,-7.672045205603338341e-04,-2.599769766282828461e-03
2.658323448567041780e-03,4.284318619784265210e-03,-2.152237229942803934e-03,1.374891210825114195e-04,-2.452300661143718471e-03,-4.732059127762711266e-03,-1.044350481454917696e-04,-5.112775838606174045e-03,-1.884756197539494329e-03,-2.630945102882323631e-04,-1.283386142865584022e-03,-4.347287679806714419e-03,-3.363135019303762317e-03,2.929128543062104861e-03,-1.182153476617709732e-03,-2.035215126344735396e-03,-4.718436780491047991e-03,8.226815061364929800e-04,-6.933958219993104945e-04,-2.531766795561463893e-03
